"","x"
"32913_i_at",-0.0881067695855491
"32914_f_at",-0.0452699789713937
"32915_at",-0.071295703661018
"32916_at",0.18705267393822
"32917_at",-0.136093370664718
"32918_at",-0.0984838107442381
"32919_at",-0.0516906828653532
"32920_at",-0.0832107938806796
"32921_at",-0.479590780373121
"32922_at",-0.106917201184905
"32923_r_at",-0.0381045272842462
"32924_at",-0.126449868943241
"32925_at",-0.100471084857134
"32926_at",-0.132467893995924
"32927_at",0.0612994430262072
"32928_at",-0.101393088277349
"32929_at",-0.101979650088894
"32930_f_at",-0.110108269116549
"32931_at",-0.127640202682285
"32932_at",0.210428417242186
"32933_r_at",-0.0240251666207583
"32934_i_at",-0.112738546184793
"32935_at",-0.000689452707960614
"32936_at",-0.158019149571714
"32937_at",-0.109809555422455
"32938_at",-0.249282963385093
"32939_g_at",-0.0405238161122521
"32940_at",-0.123024801771601
"32941_at",0.0644165617039323
"32942_at",-0.0901430005142243
"32943_at",-0.0939063659082484
"32944_at",-0.0701526269561301
"32945_i_at",-0.0761998708235311
"32946_r_at",0.186533822638911
"32947_at",-0.0916299911284679
"32948_at",0.0904160883608907
"32949_at",-0.172773486858342
"32950_at",-0.0198856813142883
"32951_g_at",-0.0679044089282195
"32952_at",0.0344132085689144
"32953_at",-0.0193806878962333
"32954_at",-0.0649044443627711
"32955_at",-0.0891689715749622
"32956_at",-0.045832710099305
"32957_g_at",-0.0181059698699706
"32958_at",0.0268578155331196
"32959_at",-0.0156637271918016
"32960_at",-0.0545022092505125
"32961_at",-0.0122210898849775
"32962_at",-0.349629028711048
"32963_s_at",0.360481060733565
"32964_at",-0.0217288864352745
"32965_f_at",-0.0644056424364852
"32966_at",-0.103857306681722
"32967_at",0.0298222118148821
"32968_s_at",-0.0455150090462708
"32969_r_at",-0.0791898591031279
"32970_f_at",-0.0190246746039251
"32971_at",-0.0519140806288731
"32972_at",-0.0340434974486918
"32973_s_at",-0.0966468840114061
"32974_at",-0.238904345756803
"32975_g_at",-0.103044469512913
"32976_s_at",-0.0961178497223135
"32977_at",-0.0214983552268986
"32978_g_at",-0.0945974705510391
"32979_at",0.0958671060067544
"32980_f_at",-0.174433936251334
"32981_at",0.0271971087008547
"32982_at",0.110160568248295
"32983_at",-0.106520593529143
"32984_s_at",0.00440445444971371
"32985_at",-0.206207379144867
"32986_s_at",-0.0418231732797083
"32987_at",-0.0879643795159166
"32988_at",-0.0716037711475683
"32989_at",-0.141781907072817
"32990_at",-0.11040532528915
"32991_f_at",-0.0431622546521402
"32992_at",-0.00880202708924271
"32993_s_at",-0.0594233042120669
"32994_at",-0.0707014577868852
"32995_at",-0.0944643735605293
"32996_g_at",-0.09767460969123
"32997_at",-0.469757348506829
"32998_at",-0.0909520213298369
"32999_at",-0.0374957779995635
"330_s_at",0.198232035802264
"33000_at",-0.0687028431949414
"33001_s_at",0.0167710552591183
"33002_at",0.0160665708130194
"33003_at",-0.0706362698110563
"33004_g_at",0.00996101065245925
"33005_at",0.0219335341096369
"33006_at",-0.104838409021614
"33007_at",-0.122258067193089
"33008_at",-0.072398846305497
"33009_at",-0.123363295591272
"33010_at",-0.051313561663819
"33011_at",-0.076944031879828
"33012_at",0.0614707744157135
"33013_at",-0.13318746191138
"33014_at",-0.189116325652107
"33015_at",-0.0599550171995717
"33016_at",-0.0745795740679576
"33017_at",-0.0631958210486856
"33018_at",-0.132849051660566
"33019_at",-0.180496464355461
"33020_at",-0.0276289756335237
"33021_at",0.0400710063075231
"33022_at",-0.0140484511803549
"33023_at",-0.175929393845849
"33024_at",0.0796261002676302
"33025_at",-0.0897525221933391
"33026_at",0.0206075498560234
"33027_at",-0.0104178224700859
"33028_at",-0.107677928693561
"33029_at",0.0470451755591805
"33030_at",-0.105404707009769
"33031_at",-0.0410545686423398
"33032_r_at",0.131303378055458
"33033_at",-0.107643826453773
"33034_at",-0.0956061693497956
"33035_at",-0.0482977915096428
"33036_at",0.00159125959190765
"33037_at",-0.0854269474869838
"33038_at",-0.0614130888339486
"33039_at",0.156967852183716
"33040_at",-0.205304513797334
"33041_at",-0.00191225774198456
"33042_r_at",0.253056204682692
"33043_at",-0.102024076538022
"33044_f_at",-0.151553784454613
"33045_r_at",-0.0660089638180301
"33046_f_at",0.0107351773471429
"33047_at",-0.165189458669641
"33048_at",-0.0556150789295016
"33049_at",-0.148296439825334
"33050_at",-0.0261465741588907
"33051_at",0.00721998270579505
"33052_at",-0.00131961838109973
"33053_at",-0.0829206103693825
"33054_at",-0.0254992330416308
"33055_at",0.248115463334612
"33056_at",-0.0811793724750542
"33057_g_at",-0.059200280424635
"33058_at",0.0365624742900637
"33059_at",0.0908714959386052
"33060_g_at",-0.0334495398707968
"33061_at",-0.0895610605188848
"33062_at",-0.059106362867718
"33063_at",-0.104624218193867
"33064_at",-0.0537262087416004
"33065_at",-0.0357331220195716
"33066_at",-0.0663936284917199
"33067_at",-0.0237652615416459
"33068_f_at",-0.30366311563045
"33069_f_at",-0.0847729879983383
"33070_at",-0.022241454834008
"33071_at",-0.186631986978857
"33072_at",-0.0684117519587297
"33073_at",-0.142134185578253
"33074_g_at",-0.193662790624786
"33075_at",-0.107472222175466
"33076_at",-0.0764878907261203
"33077_at",-0.0857935700437524
"33078_at",-0.0594698122507613
"33079_at",0.0502469811264388
"33080_s_at",-0.0669023943934093
"33081_at",-0.106536105164517
"33082_at",-0.0145011838212588
"33083_at",-0.193613744940358
"33084_at",-0.0820265519642889
"33085_at",-0.059166799006406
"33086_at",-0.0877057739166729
"33087_s_at",-0.130913985721974
"33088_at",-0.264880675154866
"33089_s_at",-0.0854854201497048
"33090_at",-0.0296050132530448
"33091_at",-0.126230550863342
"33092_at",0.178994133145294
"33093_at",-0.0174699868395658
"33094_s_at",-0.0504546304584534
"33095_i_at",-0.224110790264155
"33096_r_at",-0.110639134836338
"33097_at",-0.0911500181514624
"33098_at",-0.0260875257366429
"33099_at",-0.0198502665592979
"331_at",-0.0133144629947994
"33100_at",-0.0640881495771854
"33101_g_at",-0.0278894306234165
"33102_at",0.203282661666135
"33103_s_at",0.167348148963728
"33104_at",0.122571968707302
"33105_at",-0.0304239192025413
"33106_at",0.0575991103441449
"33107_at",-0.115972951112461
"33108_i_at",-0.145629222012217
"33109_f_at",-0.0848746277162158
"33110_at",-0.073896194245874
"33111_at",0.0584047974852011
"33112_at",0.0459366114762397
"33113_at",-0.0594862008918926
"33114_f_at",0.0337512950539216
"33115_at",-0.0724666096872986
"33116_f_at",-0.00281143561532593
"33117_r_at",0.0061651198957251
"33118_at",-0.0229264117549126
"33119_at",0.177700398869194
"33120_at",0.0885157183634642
"33121_g_at",0.10866349660616
"33122_at",0.0229959123266374
"33123_at",0.0335883742964274
"33124_at",0.0494849703986766
"33125_at",-0.147842111034381
"33126_at",-0.00464213826558524
"33127_at",-0.0309457670015669
"33128_s_at",0.142382544926175
"33129_at",-0.0767214150180835
"33130_at",-0.0821607414299741
"33131_at",0.0552168677011575
"33132_at",-0.157615919774734
"33133_at",0.0552141515215427
"33134_at",-0.00858220207580351
"33135_at",-0.155753127932776
"33136_at",0.0814412592796516
"33137_at",0.0263180520762893
"33138_at",-0.0789799135350959
"33139_s_at",-0.0620027889548533
"33140_at",-0.0680852949727404
"33141_at",-0.0254552346566603
"33142_at",-0.0866932582323354
"33143_s_at",-0.0714610414762122
"33144_at",-0.109615313939831
"33145_at",-0.170999308783494
"33146_at",0.0571564897980172
"33147_at",0.0591573610850298
"33148_at",0.0230248079998303
"33149_at",0.0615583202862189
"33150_at",0.0387433426132187
"33151_s_at",0.00522892500100447
"33152_at",0.244514316805225
"33153_at",-0.00785907269940411
"33154_at",-0.086371120554293
"33155_at",-0.0391283353767962
"33156_at",0.0241785786790891
"33157_at",-0.00128352621459982
"33158_at",0.214316175224191
"33159_at",-0.0244062295694578
"33160_at",-0.0771959436868304
"33161_at",0.0270902629749101
"33162_at",0.143790959970468
"33163_r_at",0.120815621935914
"33164_at",0.0396552450753311
"33165_at",-0.17271407527976
"33166_at",0.00655894643854671
"33167_r_at",0.163576997158832
"33168_at",0.0553014203511473
"33169_at",0.0447315472416834
"33170_at",-0.0313424651812395
"33171_s_at",-0.0217915535073443
"33172_at",-0.087067260069279
"33173_g_at",-0.0849305316967772
"33174_s_at",-0.052850114818152
"33175_at",-0.139400751496697
"33176_at",-0.0991648092611157
"33177_at",-0.0425510031157412
"33178_at",0.000845489189493565
"33179_at",0.00296549099557675
"33180_at",0.139463941638803
"33181_at",0.0940739541833338
"33182_at",0.57929083516443
"33183_at",-0.0517991235039532
"33184_at",-0.0385116794376219
"33185_at",-0.0654200677908323
"33186_i_at",-0.0244246952478344
"33187_r_at",0.246619525981631
"33188_at",-0.112066777343484
"33189_at",0.199265419582143
"33190_g_at",0.0840799246882664
"33191_at",0.016608117460456
"33192_g_at",-0.00340358914807504
"33193_at",0.138803944812266
"33194_at",0.0279610602609319
"33195_at",-0.125002864556652
"33196_at",-0.00747007990852788
"33197_at",-0.0137426138266359
"33198_at",0.0420582613300988
"33199_at",0.201848030834809
"332_at",-0.018413888288257
"33200_at",-0.00741296526195567
"33201_at",-0.0576935699933887
"33202_f_at",-0.134220786075967
"33203_s_at",-0.0741783905526197
"33204_at",0.0208903205402673
"33205_at",-0.0471953197247348
"33206_at",0.0285421665964898
"33207_at",-0.0761198630779707
"33208_at",0.184945377680827
"33209_at",-0.0467636327819154
"33210_at",-0.0163557808313735
"33211_at",-0.0812390603648272
"33212_at",0.0166507115592138
"33213_g_at",0.0284250022329346
"33214_at",-0.0581306475374819
"33215_g_at",-0.0441368652824514
"33216_at",-0.0200777024049508
"33217_at",0.288473867511025
"33218_at",0.0940836796737239
"33219_at",0.0582370933147969
"33220_at",-0.0110661234859804
"33221_at",-0.134864386524483
"33222_at",0.15141486146326
"33223_at",-0.102413722806001
"33224_at",-0.0786968290827665
"33225_at",0.0010419802424686
"33226_at",-0.070178712443522
"33227_at",0.0513625998581873
"33228_g_at",0.104526021933734
"33229_at",-0.10624258780097
"33230_at",-0.169531771497313
"33231_at",0.0415219357805028
"33232_at",0.518730110580945
"33233_at",-0.0499596171419756
"33234_at",-0.0339607443939871
"33235_at",0.00914873456704712
"33236_at",0.288915493128173
"33237_at",-0.0916623891852537
"33238_at",-0.040157349501325
"33239_at",0.17533604218059
"33240_at",0.313835032661466
"33241_at",0.104800075700135
"33242_at",-0.0193504311391155
"33243_at",0.11623394582356
"33244_at",0.0421881582506112
"33245_at",0.348515137643148
"33246_at",-0.02237489706272
"33247_at",-0.0545441518565939
"33248_at",-0.0726028586948924
"33249_at",0.0604833864226493
"33250_at",-0.186768116165004
"33251_at",-0.0111063572609755
"33252_at",-0.221475686007522
"33253_at",0.0270067997865924
"33254_at",0.0912607715194931
"33255_at",-0.198853933912656
"33256_at",0.110823481910809
"33257_at",-0.0424915139928594
"33258_g_at",-0.0927321611207395
"33259_at",-0.137911949478263
"33260_at",0.00220850475891732
"33261_at",0.114107970644058
"33262_at",0.00307571942153118
"33263_at",-0.284366095234631
"33264_at",-0.0533337051720848
"33265_at",0.108612942741031
"33266_at",-0.163624113318432
"33267_at",0.307326512431958
"33268_at",-0.0356586773102048
"33269_at",-0.109052595134244
"33270_i_at",-0.0518400836021203
"33271_r_at",-0.00452558409906978
"33272_at",0.545195814109777
"33273_f_at",0.331471377328577
"33274_f_at",0.337072174972282
"33275_at",-0.107275381186266
"33276_at",-0.0354362939482402
"33277_at",0.00185267268791045
"33278_at",-0.554151037704186
"33279_s_at",-0.350206345727175
"33280_r_at",-0.390859932738162
"33281_at",0.0401839460314748
"33282_at",0.169479761257664
"33283_at",0.0474995446411577
"33284_at",-0.0889363099964788
"33285_i_at",-0.0819443010241419
"33286_at",-0.0744670936100928
"33287_at",-0.0608145182582855
"33288_i_at",-0.0654599382401078
"33289_f_at",-0.084943806018658
"33290_at",-0.0854192387304726
"33291_at",0.251265666303189
"33292_at",-0.0188377092039489
"33293_at",-0.0149164190414994
"33294_at",-0.063450751936136
"33295_at",0.301961965949376
"33296_at",0.189425630463443
"33297_at",-0.0679854561069417
"33298_at",0.00321874774903719
"33299_at",0.0025875075249846
"333_s_at",0.151308039253242
"33300_at",-0.134267755775017
"33301_g_at",-0.133662554473358
"33302_at",0.066685227044768
"33303_at",0.0998243108644976
"33304_at",0.159145543075117
"33305_at",0.180078006740097
"33306_at",-0.0342478739136847
"33307_at",-0.0918063792612971
"33308_at",-0.109744075443337
"33309_at",-0.00767110529526327
"33310_at",-0.114687200880024
"33311_at",-0.0850039536001517
"33312_at",-0.172445336385118
"33313_g_at",-0.0992208374297081
"33314_at",-0.139517538290844
"33315_at",-0.058931029322717
"33316_at",-0.103043255432986
"33317_at",-0.000162536423363724
"33318_at",0.243191836889901
"33319_at",-0.0567111847272423
"33320_at",0.252336859010239
"33321_r_at",0.07631345807696
"33322_i_at",0.336894670199738
"33323_r_at",0.423656627360293
"33324_s_at",-0.284236035958006
"33325_at",0.205199554751962
"33326_at",0.196294702740346
"33327_at",-0.199089638669956
"33328_at",0.318019712141623
"33329_at",0.00105759047309251
"33330_at",-0.0609832448099381
"33331_at",0.444716989193816
"33332_at",-0.0464447174381166
"33333_at",0.0889710421357879
"33334_at",-0.111448604252897
"33335_at",-0.0421087585291926
"33336_at",-0.019012675785619
"33337_at",0.195105426984824
"33338_at",0.178951828692947
"33339_g_at",0.273130336629972
"33340_at",0.169219756613802
"33341_at",-0.0221763953029717
"33342_at",-0.0326038937932256
"33343_at",0.0136402929430723
"33344_at",-0.0859580930417779
"33345_at",-0.00809303209975498
"33346_r_at",-0.126899423162942
"33347_at",-0.102502186102752
"33348_at",0.0399963010151403
"33349_at",-0.074098248079524
"33350_s_at",-0.000464005807013113
"33351_at",-0.0880024591391531
"33352_at",-0.278998921653565
"33353_at",-0.269269547361953
"33354_at",-0.0359934137902522
"33355_at",0.104484440694626
"33356_at",-0.190806451161228
"33357_at",0.0912729963208534
"33358_at",-0.156413307390012
"33359_at",0.041380450448528
"33360_at",0.00705450645103611
"33361_at",-0.0181080930971298
"33362_at",0.046358647389849
"33363_at",-0.0736212508649545
"33364_at",-0.374873897543997
"33365_at",0.00214503237977937
"33366_at",-0.0275009832003452
"33367_s_at",0.0494565557703828
"33368_at",0.0303651973740995
"33369_at",0.0905824249797866
"33370_r_at",0.0378460057494345
"33371_s_at",0.0345813755871773
"33372_at",-0.0208094519025008
"33373_at",-0.0930082797022642
"33374_at",0.129792018815411
"33375_at",0.082823634632144
"33376_at",-0.064273093995609
"33377_at",-0.155426964379728
"33378_at",0.0499302901029617
"33379_at",-0.0560489635108795
"33380_at",-0.0578167480703846
"33381_at",0.00696188742466175
"33382_at",0.0787506798229447
"33383_f_at",0.0918934774480771
"33384_at",0.0814207999675245
"33385_g_at",0.23945600833867
"33386_at",0.113787429140498
"33387_at",0.215381825823173
"33388_at",-0.0181881889520956
"33389_at",-0.0804998347546071
"33390_at",0.0686844453862419
"33391_r_at",0.0406824449029151
"33392_at",0.00851245018955415
"33393_at",-0.0317485929884915
"33394_at",-0.0471681102076604
"33395_at",-0.039909859423392
"33396_at",0.078325483516041
"33397_at",-0.00326965599492102
"33398_at",-0.0950879413087486
"33399_at",0.112041277502139
"334_s_at",0.0768700658959895
"33400_r_at",0.110607887383267
"33401_at",-0.0590319610848122
"33402_at",0.0190242875290352
"33403_at",-0.107387579022681
"33404_at",0.0138459293862154
"33405_at",0.0971128604588776
"33406_at",0.0575250820317257
"33407_at",-0.00693303362940134
"33408_at",-0.0535023548468829
"33409_at",0.00465279418280673
"33410_at",0.3246812205696
"33411_g_at",0.514015222721986
"33412_at",-0.0574168870871112
"33413_at",0.0173035351477802
"33414_at",-0.0444084121475203
"33415_at",-0.0249636104843112
"33416_at",-0.0633997190947253
"33417_at",0.0784111828611382
"33418_at",0.0715724639566651
"33419_at",0.109893061306488
"33420_g_at",-0.0134637446723738
"33421_s_at",0.186197023792238
"33422_at",-0.036762398352437
"33423_g_at",-0.102745827791065
"33424_at",0.00554359213500577
"33425_at",-0.111472092666483
"33426_at",0.0621483059319006
"33427_s_at",0.00514120439752785
"33428_s_at",-0.00504064227515677
"33429_at",-0.10724128619486
"33430_at",-0.142070828267429
"33431_at",0.372587704800663
"33432_at",-0.0461485434014832
"33433_at",0.038033549070557
"33434_at",-0.0544872861254055
"33435_r_at",0.124441964146327
"33436_at",0.0173449001755424
"33437_at",-0.101073460826131
"33438_at",0.0159010944628841
"33439_at",0.14145103355178
"33440_at",0.199020485910374
"33441_at",-0.0239152505168663
"33442_at",0.0323666135364948
"33443_at",0.176090725516895
"33444_at",0.0128958225233435
"33445_at",-0.120830564957595
"33446_at",0.0957845389715701
"33447_at",0.0730968230314724
"33448_at",0.0406495845939077
"33449_at",-0.0287857678972006
"33450_at",-0.0115351002198791
"33451_s_at",0.0191090322136951
"33452_at",0.0689489445920248
"33453_at",-0.0110637111576644
"33454_at",-0.0350114194852997
"33455_at",-0.0622535170654783
"33456_at",-0.0164976642592665
"33457_at",0.0638066889981059
"33458_r_at",0.0169787528647292
"33459_at",-0.0567912395621746
"33460_at",0.0344507801366138
"33461_at",-0.087211249767156
"33462_at",0.636970334317911
"33463_at",0.0084239809350819
"33464_at",-0.0946348224964622
"33465_at",-0.139858595606829
"33466_at",-0.158714986720954
"33467_at",-0.0152782766334765
"33468_at",-0.262593679000924
"33469_r_at",-0.0475043548533962
"33470_at",-0.0223010820183491
"33471_g_at",-0.127338618298605
"33472_at",-0.0608905008183627
"33473_at",0.0571030543999719
"33474_at",-0.102250001749475
"33475_at",-0.0704647431545773
"33476_at",-0.0653851232312944
"33477_at",-0.0431656072026482
"33478_at",0.0894718326595783
"33479_g_at",0.114163371762933
"33480_at",-0.0864402772112827
"33481_at",-0.0265598588205658
"33482_at",-0.0179408445914877
"33483_at",-0.120045724702467
"33484_at",-0.127313068918369
"33485_at",-0.0980781154957815
"33486_at",-0.0254291543427642
"33487_at",-0.338727233657425
"33488_at",0.304285260937547
"33489_at",0.0074790996470071
"33490_at",0.0130736062951202
"33491_at",-0.0784228572986569
"33492_at",-0.0900237186961597
"33493_at",-0.0307126020775723
"33494_at",0.0237778156733159
"33495_at",-0.0725378761086035
"33496_at",0.0110126169308685
"33497_at",-0.120519485466198
"33498_at",-0.0348925718577637
"33499_s_at",0.468600276667637
"335_r_at",-0.0470613157520234
"33500_i_at",0.55455005305406
"33501_r_at",0.416456000995534
"33502_at",-0.143455832162682
"33503_at",-0.0265563220493639
"33504_at",-0.0198234940024582
"33505_at",0.31131575120601
"33506_at",-0.0576711183734311
"33507_g_at",-0.0204294217095737
"33508_at",-0.162577665633101
"33509_at",-0.124138712945746
"33510_s_at",-0.0683174990127695
"33511_at",-0.0465677612801259
"33512_at",-0.00802121606793516
"33513_at",0.207524464896928
"33514_at",0.0405406941225104
"33515_at",-0.130888100218692
"33516_at",-0.199280453646347
"33517_f_at",-0.716681434395258
"33518_f_at",-0.541024435068431
"33519_at",-0.136119265391287
"33520_at",-0.0661764235903675
"33521_at",-0.0852438679414449
"33522_at",-0.0687193527709522
"33523_at",-0.0555693844709055
"33524_at",-0.21740654116561
"33525_at",-0.0111138478234714
"33526_at",-0.0400942331166576
"33527_at",-0.126029918320197
"33528_at",-0.0194060173252644
"33529_at",1.11136178816188
"33530_at",-0.100382609469019
"33531_at",0.1207029535503
"33532_at",-0.0665443070485106
"33533_at",0.0814468392955812
"33534_at",-0.168306427215441
"33535_at",-0.036426487467534
"33536_at",0.0473927552169789
"33537_at",-0.0628317468299338
"33538_at",-0.150992150659125
"33539_at",-0.13012759327128
"33540_at",-0.164110956325834
"33541_s_at",0.0462211337134928
"33542_at",-0.209299445612066
"33543_s_at",-0.147210261549095
"33544_at",-0.105972369473234
"33545_at",-0.0590689369505117
"33546_at",0.56106496349817
"33547_i_at",0.228539723738497
"33548_f_at",0.0179760066964281
"33549_at",0.0211694685491166
"33550_at",-0.100359690326486
"33551_s_at",-0.00380253149298315
"33552_at",0.0185996370281959
"33553_r_at",0.35236683433217
"33554_at",-0.0379447675603739
"33555_at",0.0415947696221526
"33556_at",0.108102691357291
"33557_at",-0.0779706246002998
"33558_at",-0.065361456805372
"33559_at",0.158667125089819
"33560_at",-0.147656936761778
"33561_at",-0.215335910905534
"33562_g_at",-0.106109562854379
"33563_s_at",-0.184319824747722
"33564_at",-0.0383670838938001
"33565_at",-0.0951927065848235
"33566_at",-0.0800523662716908
"33567_at",-0.183118957547581
"33568_at",-0.0672123337990678
"33569_at",0.173382808404211
"33570_at",-0.0780377803266825
"33571_at",-0.0170498846949783
"33572_at",-0.0467409497693716
"33573_at",-0.0248932523203862
"33574_at",0.0392496524076785
"33575_at",0.181436922150015
"33576_at",0.131733148602439
"33577_at",-0.034378810793658
"33578_at",-0.112970413295354
"33579_i_at",-0.0732581615659635
"33580_r_at",-0.0689381011108714
"33581_at",-0.00230035872990131
"33582_s_at",0.263389264912469
"33583_r_at",-0.0271876676622493
"33584_at",-0.131672686890661
"33585_at",0.0602313296497481
"33586_at",-0.289762150397836
"33587_f_at",-0.0875201277722115
"33588_at",-0.188860664455586
"33589_at",-0.0887239848235559
"33590_at",-0.0641781438909359
"33591_at",-0.187590926722474
"33592_at",-0.084381803771753
"33593_at",-0.0731975837327672
"33594_at",-0.0178933919810333
"33595_r_at",-0.00319458931658712
"33596_at",-0.0266486033637323
"33597_at",-0.103759796211242
"33598_r_at",0.237238276167981
"33599_at",0.00792714093242242
"336_at",-0.13049968110852
"33600_at",-0.132366545622295
"33601_at",-0.0419730549836408
"33602_at",0.0181664626756164
"33603_at",-0.18321424644729
"33604_at",-0.0698843924032728
"33605_at",-0.146339587488632
"33606_g_at",-0.0959272526737607
"33607_at",-0.0343849608321094
"33608_at",-0.0620865459832853
"33609_at",-0.0948400113049244
"33610_at",0.0600200834369882
"33611_g_at",0.173046642161322
"33612_at",0.136993230619848
"33613_at",0.0411382198861208
"33614_at",-0.0365576737944471
"33615_at",-0.0353560082528857
"33616_at",-0.0271614929730974
"33617_s_at",-0.0392431834099591
"33618_at",-0.0709175551137522
"33619_at",0.00488719123843007
"33620_at",-0.0173461526464749
"33621_at",-0.0505490790728556
"33622_at",-0.0570435022186797
"33623_g_at",-0.140639527517159
"33624_at",-0.0542447955786136
"33625_g_at",-0.0931223947519406
"33626_at",-0.328606090241245
"33627_at",-0.107430350156703
"33628_g_at",-0.0982575030139228
"33629_at",-0.00577056676903998
"33630_s_at",-0.0881404242686052
"33631_at",-0.247904442220744
"33632_g_at",-0.0923793774611958
"33633_at",-0.0492492006658982
"33634_at",-0.0117297729994439
"33635_at",-0.0227529598980789
"33636_at",-0.115404567564025
"33637_g_at",-0.12280181433065
"33638_at",-0.119270761160491
"33639_g_at",-0.160867534100689
"33640_at",-0.113984641104667
"33641_g_at",0.114694118572829
"33642_s_at",-0.177558706060209
"33643_at",-0.113460988286028
"33644_at",-0.00790931537934303
"33645_at",-0.121788331043454
"33646_g_at",0.147965030386263
"33647_s_at",0.0787678550743918
"33648_at",-0.0525772473760229
"33649_at",0.0727069382456395
"33650_at",-0.0997215518452788
"33651_at",-0.071751571178712
"33652_at",-0.0346129359839242
"33653_at",-0.0603473045998524
"33654_at",-0.369078036786941
"33655_f_at",-0.387249394469459
"33656_at",-0.0189741222095945
"33657_at",0.0227849870102474
"33658_at",-0.0574946320489027
"33659_at",-0.0223503553994777
"33660_at",-0.0317599553867898
"33661_at",-0.104185446809512
"33662_at",-0.153856856033845
"33663_at",-0.132087345967506
"33664_g_at",-0.176590191698645
"33665_s_at",0.16858782932352
"33666_at",-0.0785645417849357
"33667_at",-0.0416598280961109
"33668_at",-0.0459197174788688
"33669_at",0.0393554700088186
"33670_at",-0.0822773063843616
"33671_f_at",-0.957315817690894
"33672_f_at",-0.256496106858407
"33673_r_at",-0.0715377391845389
"33674_at",-0.00372849555582144
"33675_at",-0.0949516684019707
"33676_at",0.00268230095627864
"33677_at",-0.0208158982960138
"33678_i_at",-0.0392285583710863
"33679_f_at",-0.0640207802846504
"33680_f_at",-1.00929923410933
"33681_at",-0.274535395614038
"33682_at",0.0085373215176614
"33683_at",-0.0469252400008986
"33684_at",-0.0317761592040218
"33685_at",-0.0579454984969283
"33686_at",-0.0589109973819584
"33687_at",-0.127060307377033
"33688_at",-0.147872556989712
"33689_s_at",-0.0573776367880576
"33690_at",-0.000774423592873941
"33691_at",-0.0797448190317087
"33692_at",-0.0826753174316184
"33693_at",0.585810533755251
"33694_at",-0.114519375088513
"33695_at",-0.0990402629438003
"33696_at",-0.137992700715981
"33697_at",-0.0105163469542124
"33698_at",-0.0641685044516138
"33699_at",-0.113930544698499
"337_at",0.00989865837464432
"33700_at",-0.00157289106123604
"33701_at",-0.265537563437808
"33702_f_at",0.0639069453657117
"33703_f_at",0.0148366129957325
"33704_at",-0.0989332109072452
"33705_at",0.236201862546057
"33706_at",-0.0694693639196833
"33707_at",0.00416630563480314
"33708_at",-0.170821585851807
"33709_at",-0.0436704507127788
"33710_at",0.0891851022073888
"33711_at",-0.0995295195495596
"33712_at",-0.0971991152610123
"33713_at",-0.0793864451652895
"33714_at",0.0167027760199163
"33715_r_at",-0.28422891321564
"33716_at",0.0711454239700304
"33717_at",-0.0226364512059831
"33718_at",0.0484612385531864
"33719_at",-0.056364898793662
"33720_at",-0.0860135693819937
"33721_at",-0.41409911945999
"33722_at",0.0311294628830033
"33723_at",-0.0587448711687397
"33724_at",-0.269125849821419
"33725_at",0.0374041649871045
"33726_at",-0.156912746064165
"33727_r_at",-0.0141566017543857
"33728_at",-0.0408326663304557
"33729_at",0.0322296822040438
"33730_at",0.0591959405345643
"33731_at",0.111455254656096
"33732_at",-0.0523023427958846
"33733_at",-0.0824554266279045
"33734_at",0.0522705725112151
"33735_at",-0.0883108021515486
"33736_at",0.0569422988733326
"33737_f_at",-0.0146197119124791
"33738_r_at",-0.0304138543411701
"33739_at",-0.323739959046696
"33740_at",-0.0737734758648687
"33741_at",-0.0131395499967013
"33742_f_at",-0.463065138516047
"33743_at",-0.0613461563381247
"33744_at",-0.075586647055681
"33745_at",-0.0841867226201143
"33746_at",-0.052046088844053
"33747_s_at",-0.249117839643328
"33748_at",-0.0392141805979134
"33749_at",0.122167954885507
"33750_at",-0.0871539552821261
"33751_at",-0.046131497452518
"33752_at",0.0596717537129297
"33753_at",0.271250893117011
"33754_at",-0.189250961425016
"33755_at",-0.0595211467763894
"33756_at",0.214532861224766
"33757_f_at",-0.101955842549237
"33758_f_at",-0.0532709542714116
"33759_at",0.156329787991392
"33760_at",-0.0945810625735921
"33761_s_at",0.0834496515290548
"33762_r_at",0.0645437379563381
"33763_at",-0.0177757562001577
"33764_at",-0.0718652726208111
"33765_at",0.129990349649208
"33766_at",0.0596136692295652
"33767_at",-0.407356916995407
"33768_at",-0.0467077258972868
"33769_at",0.152816088928133
"33770_at",0.00720889493508903
"33771_at",-0.00853660127961986
"33772_at",0.110279000985115
"33773_at",0.0114695836821872
"33774_at",0.0869085567817871
"33775_s_at",0.0892789679675596
"33776_at",-0.0238272047142729
"33777_at",0.179475070226291
"33778_at",-0.00126588956982254
"33779_at",-0.0529925880443267
"33780_at",-0.0271467257867932
"33781_s_at",-0.142563102579758
"33782_r_at",-0.0621806393673516
"33783_at",-0.0505244194160972
"33784_at",-0.112664395612264
"33785_at",-0.0939665711888034
"33786_r_at",0.203624693866832
"33787_at",0.0754421260370848
"33788_at",-0.024730798004615
"33789_at",-0.121035579850816
"33790_at",0.203884530767563
"33791_at",-0.233604588828261
"33792_at",0.0121221488992489
"33793_at",-0.0886632241306715
"33794_g_at",-0.0615987849489343
"33795_at",-0.0170673451291121
"33796_at",-0.0594500140007035
"33797_at",-0.0373574251355484
"33798_at",-0.101353881056189
